amount,payment_method,hour,day_of_week,account_age_days,total_transactions,avg_transaction_amount,failed_transactions,previous_fraud_count,transactions_last_5min,transactions_last_1hour,transactions_last_24hours,amount_last_1hour,time_since_last_transaction,new_receiver,amount_ratio,velocity_5min_ratio,fraud
9133.52,ACCOUNT,3,2,882,65,888.46,1,0,0,2,7,1947.5,867.33,0,10.2686,0.0,1
1665.63,ACCOUNT,7,5,761,60,1564.6,1,0,0,0,6,0.0,9138.04,0,1.0639,0.0,0
673.7,ACCOUNT,18,5,109,54,558.71,2,0,0,3,11,1650.01,1850.22,0,1.2036,0.0,0
970.15,UPI,0,4,1046,52,1277.52,1,0,0,1,4,1214.14,2224.06,0,0.7588,0.0,0
842.31,ACCOUNT,15,6,814,53,1098.45,2,1,0,0,6,0.0,1359.04,0,0.7661,0.0,0
794.81,UPI,12,3,354,65,582.65,1,0,0,2,6,751.68,1417.46,0,1.3618,0.0,0
368.42,ACCOUNT,3,4,1124,63,288.22,0,0,0,1,6,328.25,2198.46,1,1.2739,0.0,0
190.4,UPI,0,1,176,65,169.03,0,1,0,1,2,167.95,1272.13,0,1.1198,0.0,0
1340.46,UPI,22,6,416,67,485.4,3,2,0,1,4,536.98,459.56,0,2.7559,0.0,1
605.62,ACCOUNT,7,5,381,55,656.12,1,0,0,0,3,0.0,12208.06,0,0.9216,0.0,0
1128.11,UPI,23,2,992,62,1525.64,0,0,0,3,6,5824.78,7791.18,0,0.7389,0.0,0
879.85,ACCOUNT,20,6,1485,51,856.7,2,0,1,5,7,4230.38,2710.38,0,1.0258,0.125,0
7105.74,ACCOUNT,9,1,1266,58,1507.43,1,2,1,1,6,1685.44,2881.28,0,4.7107,0.1429,0
503.65,UPI,9,4,233,49,269.45,2,0,0,0,4,0.0,1103.56,0,1.8623,0.0,0
357.55,UPI,23,0,125,64,340.31,2,0,0,0,4,0.0,1102.6,0,1.0476,0.0,0
1117.81,ACCOUNT,5,1,1189,66,1181.84,1,0,0,1,5,1381.23,2642.79,0,0.945,0.0,0
239.49,UPI,12,4,879,57,511.62,0,0,0,0,2,0.0,2357.74,0,0.4672,0.0,0
1929.94,ACCOUNT,21,6,557,62,1365.08,2,0,1,2,10,3639.36,409.03,0,1.4128,0.0909,0
278.27,UPI,9,0,1334,53,291.01,1,0,0,1,7,300.67,1159.7,0,0.953,0.0,0
458.5,UPI,23,4,292,67,640.09,0,0,1,2,5,1672.64,1451.48,0,0.7152,0.1667,0
120.56,UPI,17,3,215,50,198.03,1,0,0,2,3,398.63,3259.62,0,0.6057,0.0,0
661.9,UPI,0,4,764,58,494.64,1,1,0,1,5,533.72,7807.8,0,1.3354,0.0,0
261.91,UPI,21,4,425,56,266.1,1,1,0,0,5,0.0,6416.64,0,0.9806,0.0,0
518.08,ACCOUNT,7,0,371,59,455.93,2,0,0,3,8,979.88,6758.39,1,1.1338,0.0,0
1268.63,UPI,13,0,950,51,1303.07,1,0,0,1,4,1423.94,2010.49,0,0.9728,0.0,0
494.89,UPI,10,0,478,60,635.72,0,0,1,3,6,1611.61,5808.29,1,0.7773,0.1429,0
538.16,UPI,13,0,890,47,963.87,2,0,0,0,6,0.0,169.97,0,0.5578,0.0,0
1109.79,UPI,9,2,863,51,127.01,0,0,0,0,3,0.0,1824.63,0,8.6696,0.0,0
388.06,ACCOUNT,21,5,1196,63,328.92,1,0,1,2,7,723.15,4707.57,0,1.1762,0.125,0
319.29,ACCOUNT,3,5,1464,59,471.42,0,0,1,1,7,320.71,14890.97,0,0.6759,0.125,0
222.21,UPI,17,3,954,68,182.75,1,0,0,2,6,353.84,7335.35,0,1.2093,0.0,0
1646.92,UPI,12,1,451,46,1706.03,0,0,0,1,2,1854.35,1569.94,0,0.9648,0.0,0
350.24,UPI,0,6,876,53,180.35,1,0,0,0,3,0.0,776.72,0,1.9313,0.0,0
336.02,ACCOUNT,10,0,739,59,331.89,1,0,1,2,4,666.46,2046.18,1,1.0094,0.2,0
624.83,UPI,5,6,694,66,421.94,2,0,0,2,5,906.57,3148.9,0,1.4773,0.0,0
246.47,UPI,13,3,536,65,209.19,1,0,0,1,5,190.41,631.67,0,1.1726,0.0,0
2221.26,UPI,11,3,145,54,2612.81,1,0,0,0,3,0.0,3776.55,0,0.8498,0.0,0
1461.21,ACCOUNT,0,6,392,59,959.08,0,0,1,1,4,586.73,5923.88,0,1.522,0.2,0
1361.96,ACCOUNT,3,6,898,62,870.55,1,0,0,0,4,0.0,6239.06,0,1.5627,0.0,0
383.99,UPI,21,3,133,59,550.59,1,0,0,1,5,365.2,4196.39,1,0.6961,0.0,0
289.19,ACCOUNT,23,4,260,59,414.94,2,0,1,3,6,1082.09,73.09,0,0.6953,0.1429,0
493.38,UPI,13,3,868,55,439.74,1,0,0,1,5,448.79,7803.89,0,1.1194,0.0,0
703.9,ACCOUNT,14,4,1493,66,379.75,2,0,0,0,3,0.0,954.6,0,1.8487,0.0,0
445.15,UPI,6,4,275,56,211.19,0,0,0,1,5,273.27,1912.94,1,2.0979,0.0,0
600.19,UPI,11,5,145,67,1116.72,1,0,1,2,7,1372.06,3351.74,0,0.537,0.125,0
572.39,UPI,3,4,543,62,815.84,1,0,0,1,3,1142.12,7767.8,0,0.7007,0.0,0
826.34,UPI,3,1,141,56,1277.54,1,0,0,1,5,1643.43,3240.33,0,0.6463,0.0,0
639.96,UPI,11,4,1347,52,842.59,0,0,0,1,3,647.86,2773.68,0,0.7586,0.0,0
1136.51,ACCOUNT,9,0,1187,61,1270.28,0,0,0,0,5,0.0,90.45,0,0.894,0.0,0
501.99,UPI,5,3,201,70,793.58,0,0,0,1,5,790.48,8267.08,0,0.6318,0.0,0
969.18,UPI,17,2,178,55,763.18,0,0,0,1,5,832.81,1147.57,0,1.2683,0.0,0
199.0,ACCOUNT,15,2,825,53,365.74,0,0,1,2,6,821.88,9324.79,0,0.5426,0.1429,0
1795.73,UPI,18,5,625,55,707.32,1,1,0,1,2,901.16,4440.34,0,2.5352,0.0,0
19049.26,ACCOUNT,11,1,1049,51,1626.18,1,0,0,1,7,1563.9,728.05,0,11.7069,0.0,0
258.06,UPI,13,1,1393,56,223.66,0,0,0,1,8,155.85,137.74,0,1.1487,0.0,0
4766.96,ACCOUNT,12,4,7,69,600.98,0,2,3,5,9,823.81,3321.21,1,7.9188,0.3,1
1422.83,UPI,21,2,1188,59,1907.25,0,0,0,1,2,2019.78,1355.68,0,0.7456,0.0,0
4359.21,ACCOUNT,6,1,519,57,644.77,1,1,0,1,6,833.41,251.18,0,6.7504,0.0,1
802.67,ACCOUNT,5,3,372,51,1225.9,1,0,0,0,3,0.0,844.68,0,0.6542,0.0,0
274.2,UPI,3,3,1456,50,226.24,1,0,0,0,2,0.0,1939.81,0,1.2066,0.0,0
970.47,UPI,4,3,399,56,705.2,1,0,1,2,12,1409.62,3296.39,0,1.3742,0.0769,0
2248.3,UPI,0,0,240,59,2659.73,0,0,1,1,4,3078.85,1423.39,0,0.845,0.2,0
912.07,UPI,0,3,900,57,451.5,1,0,0,1,10,400.38,1815.39,1,2.0156,0.0,0
292.15,UPI,1,2,905,66,385.85,1,0,1,2,8,936.12,4040.97,0,0.7552,0.1111,0
80.94,UPI,18,4,745,69,165.62,0,0,0,0,4,0.0,885.26,0,0.4858,0.0,0
321.01,UPI,4,0,158,62,301.0,3,0,0,0,1,0.0,85.95,0,1.063,0.0,0
1150.59,UPI,5,3,201,75,874.86,1,0,0,0,1,0.0,12221.64,1,1.3137,0.0,0
639.67,UPI,7,0,1143,54,856.79,1,0,0,0,3,0.0,147.82,0,0.7457,0.0,0
2294.22,UPI,15,4,263,70,1199.45,1,0,0,0,0,0.0,45.35,0,1.9111,0.0,0
2271.49,UPI,13,6,435,62,1758.34,1,0,1,2,6,2151.86,1578.25,0,1.2911,0.1429,0
1117.71,UPI,9,0,1210,54,767.94,0,0,0,0,4,0.0,8986.46,0,1.4536,0.0,0
610.13,ACCOUNT,17,5,527,67,848.57,2,0,0,2,4,1021.04,93.66,0,0.7182,0.0,0
1161.24,ACCOUNT,4,5,536,62,1161.02,2,0,0,0,9,0.0,1166.48,0,0.9993,0.0,0
1043.35,ACCOUNT,3,3,1376,66,1814.32,2,0,0,2,3,2996.61,2541.6,0,0.5747,0.0,0
357.44,ACCOUNT,6,2,1204,66,637.22,1,0,1,3,5,1663.9,1737.16,0,0.5601,0.1667,0
958.91,UPI,1,6,1071,66,699.28,0,0,1,2,10,1067.75,5065.75,1,1.3693,0.0909,0
6088.1,UPI,7,0,309,60,3885.17,1,0,0,0,7,0.0,2023.74,0,1.5666,0.0,0
274.84,UPI,8,4,448,55,373.34,0,0,0,0,4,0.0,4968.94,1,0.7342,0.0,0
1669.01,UPI,10,0,911,65,1277.79,1,0,0,1,4,1652.62,1481.38,0,1.3051,0.0,0
192.79,ACCOUNT,18,0,1263,54,192.05,0,0,2,3,8,700.06,7865.86,0,0.9986,0.2222,0
249.47,ACCOUNT,8,3,772,52,437.14,2,0,1,1,5,285.29,2140.98,0,0.5694,0.1667,0
724.52,UPI,20,6,1123,72,677.13,1,0,1,4,6,3079.61,3557.33,0,1.0684,0.1429,0
615.35,ACCOUNT,23,1,509,67,502.04,1,0,0,2,4,1012.59,10197.71,0,1.2233,0.0,0
365.5,UPI,14,1,567,56,591.85,0,0,1,2,6,1520.82,6554.6,0,0.6165,0.1429,0
207.65,UPI,20,5,924,59,302.66,0,0,0,0,3,0.0,10491.2,0,0.6838,0.0,0
364.97,UPI,18,2,863,58,750.54,1,0,0,1,4,500.38,1585.55,0,0.4856,0.0,0
7218.22,ACCOUNT,9,2,8,64,499.62,0,0,4,7,15,302.17,1199.52,1,14.4184,0.25,1
16679.81,ACCOUNT,19,3,40,66,1536.42,0,2,4,9,9,0.0,4022.46,1,10.8492,0.4,1
409.86,UPI,9,5,1289,69,294.08,0,0,0,0,8,0.0,1981.56,0,1.389,0.0,0
236.66,UPI,11,2,814,53,368.99,1,0,1,2,3,579.21,7752.55,0,0.6396,0.25,0
92.72,UPI,5,4,1122,59,126.31,0,0,0,1,5,91.43,1269.46,0,0.7283,0.0,0
921.57,UPI,19,1,1244,59,433.22,1,0,0,1,4,358.66,1451.44,0,2.1224,0.0,0
489.32,UPI,14,4,451,66,484.4,2,0,2,2,5,1243.91,7448.37,0,1.0081,0.3333,0
465.19,UPI,12,0,375,65,544.31,1,0,0,1,7,536.55,1933.67,0,0.8531,0.0,0
471.06,ACCOUNT,13,0,882,56,282.77,0,0,0,1,5,199.52,3522.75,1,1.66,0.0,0
748.01,ACCOUNT,21,4,735,55,336.66,1,0,1,1,5,329.51,3167.98,0,2.2153,0.1667,0
786.68,ACCOUNT,14,4,1356,67,836.67,1,0,1,2,4,1749.92,2921.89,0,0.9391,0.2,0
461.56,UPI,23,3,298,55,508.75,0,0,0,1,6,583.17,481.56,0,0.9055,0.0,0
12046.71,UPI,8,0,650,46,951.58,0,0,0,1,5,1219.1,311.3,0,12.6464,0.0,1
658.39,UPI,7,1,101,68,969.99,3,0,0,1,4,1254.98,5385.11,0,0.6781,0.0,0
5641.29,UPI,14,3,13,52,928.12,1,0,0,0,8,0.0,342.83,1,6.0717,0.0,0
846.76,ACCOUNT,5,3,893,54,971.49,0,0,0,2,7,1440.66,3339.62,0,0.8707,0.0,0
3119.08,ACCOUNT,5,1,39,53,273.9,1,1,6,8,24,738.88,1127.36,1,11.3463,0.24,1
2107.92,ACCOUNT,2,2,1270,61,322.79,0,2,0,3,6,966.23,3402.57,0,6.5102,0.0,1
306.13,UPI,12,5,31,48,249.66,1,0,0,0,6,0.0,5843.01,0,1.2213,0.0,0
306.35,UPI,1,5,1312,72,516.15,2,0,1,1,3,313.61,2008.36,0,0.5924,0.25,0
354.15,UPI,14,1,1038,65,408.26,0,0,0,2,4,595.09,2841.78,0,0.8653,0.0,0
827.14,ACCOUNT,10,4,326,52,621.54,0,0,1,4,8,2439.99,5847.73,0,1.3287,0.1111,0
973.91,UPI,12,0,347,67,1333.37,0,0,1,1,2,1234.95,5570.14,1,0.7299,0.3333,0
765.49,UPI,1,6,1172,77,963.08,2,0,0,0,3,0.0,2411.03,1,0.794,0.0,0
214.23,UPI,2,1,1050,68,305.19,2,0,0,0,2,0.0,143.71,0,0.6997,0.0,0
1005.26,ACCOUNT,19,3,332,39,1030.45,1,0,0,3,8,1877.32,1536.67,1,0.9746,0.0,0
446.01,ACCOUNT,9,3,673,68,618.39,0,2,6,11,19,6802.32,5720.22,0,0.7201,0.3,1
361.13,ACCOUNT,14,5,1292,64,316.51,0,0,0,0,3,0.0,2245.68,0,1.1374,0.0,0
889.07,UPI,22,1,59,54,778.74,1,0,0,0,6,0.0,6773.61,0,1.1402,0.0,0
757.83,ACCOUNT,22,6,781,51,519.48,0,0,0,0,2,0.0,1085.83,0,1.456,0.0,0
342.76,ACCOUNT,7,4,1315,55,363.97,1,0,0,1,5,281.76,2188.34,0,0.9391,0.0,0
912.9,UPI,2,1,35,55,752.8,0,0,0,0,8,0.0,2882.88,0,1.2111,0.0,0
1184.89,UPI,11,2,833,52,922.83,1,0,0,0,1,0.0,4059.43,0,1.2826,0.0,0
677.72,ACCOUNT,19,6,851,66,718.11,0,0,0,1,6,746.55,4285.23,0,0.9424,0.0,0
643.85,ACCOUNT,13,2,490,75,564.97,0,0,1,3,8,1681.11,3802.22,0,1.1376,0.1111,0
604.68,ACCOUNT,20,0,822,48,692.76,1,0,0,2,4,981.77,9950.29,0,0.8716,0.0,0
223.87,ACCOUNT,14,4,1063,58,316.0,0,0,0,4,6,1564.6,856.93,0,0.7062,0.0,0
391.49,UPI,4,6,447,53,396.89,1,0,0,0,3,0.0,1249.61,0,0.9839,0.0,0
272.87,UPI,21,2,759,49,271.93,2,0,0,1,3,316.22,1570.8,0,0.9998,0.0,0
374.33,UPI,20,4,818,50,439.34,1,0,0,0,2,0.0,4474.53,0,0.8501,0.0,0
264.84,UPI,2,5,81,56,345.25,2,0,0,0,3,0.0,784.92,0,0.7649,0.0,0
866.47,UPI,14,5,342,64,914.3,1,0,0,2,4,1653.12,421.82,0,0.9467,0.0,0
1684.94,UPI,23,3,985,47,920.32,1,0,2,3,9,2185.23,464.62,1,1.8288,0.2,0
76.45,ACCOUNT,12,3,748,55,124.58,1,0,1,3,7,248.83,1579.29,1,0.6088,0.125,0
278.66,ACCOUNT,15,1,1455,65,426.84,0,0,0,0,1,0.0,3067.24,0,0.6513,0.0,0
287.98,UPI,8,4,1279,51,473.2,1,0,4,9,15,4258.8,5757.77,0,0.6073,0.25,1
393.23,ACCOUNT,1,2,356,65,391.65,1,0,0,2,7,564.34,4851.9,0,1.0015,0.0,0
13066.0,ACCOUNT,10,6,24,74,1574.65,3,1,4,8,14,3525.53,3162.4,1,8.2925,0.2667,1
1824.56,UPI,8,3,1298,50,1088.03,1,0,0,0,5,0.0,5569.59,1,1.6754,0.0,0
1620.91,UPI,2,3,648,62,1417.93,1,0,0,1,3,1113.19,1496.75,0,1.1423,0.0,0
1132.68,UPI,14,1,942,60,1504.7,2,0,0,1,7,1068.31,100.55,0,0.7523,0.0,0
3914.74,ACCOUNT,22,2,15,64,965.22,0,0,2,2,2,1175.19,1528.92,1,4.0516,0.6667,0
338.49,UPI,17,6,144,56,478.66,1,0,0,1,9,475.93,2116.06,1,0.7057,0.0,0
9169.57,ACCOUNT,7,0,379,50,612.69,1,0,1,1,4,440.58,3046.42,0,14.9417,0.2,1
1328.09,ACCOUNT,6,5,1103,71,980.73,1,0,0,0,0,0.0,527.38,0,1.3528,0.0,0
523.06,UPI,17,5,869,65,580.96,1,0,1,1,4,455.85,880.19,0,0.8988,0.2,0
8717.92,ACCOUNT,5,2,5,59,1046.8,1,0,2,11,15,730.79,3912.44,1,8.3202,0.125,1
896.64,ACCOUNT,19,2,736,50,1283.58,0,0,0,1,4,1517.5,3633.75,0,0.698,0.0,0
636.87,UPI,17,4,1196,66,558.59,0,0,0,2,3,913.43,2228.33,0,1.1381,0.0,0
644.17,UPI,4,6,1053,72,535.2,1,0,1,2,6,1476.69,3397.19,0,1.2014,0.1429,0
19169.05,UPI,21,0,15,68,2093.45,0,0,2,5,20,4543.97,310.57,1,9.1523,0.0952,1
165.76,UPI,11,5,766,60,274.42,2,1,0,3,5,545.79,14677.8,0,0.6018,0.0,0
4118.61,UPI,3,0,34,60,1133.33,1,0,0,0,5,0.0,3463.93,1,3.6309,0.0,1
1091.96,ACCOUNT,9,0,520,63,998.53,0,0,0,1,4,1041.73,521.91,0,1.0925,0.0,0
199.52,ACCOUNT,21,1,215,60,368.74,3,0,0,1,6,468.53,7872.68,0,0.5396,0.0,0
269.05,ACCOUNT,17,6,1168,49,402.41,0,0,0,0,5,0.0,10213.21,1,0.6669,0.0,0
205.29,ACCOUNT,0,2,548,65,192.08,0,0,0,0,3,0.0,2768.97,0,1.0632,0.0,0
957.31,UPI,12,3,390,45,953.33,1,0,0,0,1,0.0,745.8,0,1.0031,0.0,0
1927.55,UPI,9,5,738,52,1310.85,1,1,1,2,4,3150.04,2412.52,0,1.4693,0.2,0
547.84,ACCOUNT,13,0,735,53,710.18,1,0,4,9,15,6391.65,364.51,1,0.7703,0.25,1
487.83,ACCOUNT,16,6,1400,61,683.76,4,0,0,0,6,0.0,337.13,0,0.7124,0.0,0
849.42,UPI,2,3,292,60,978.41,2,0,1,1,3,1213.68,314.07,1,0.8673,0.25,0
851.1,UPI,21,4,1238,51,510.31,0,0,0,0,2,0.0,3664.51,0,1.6645,0.0,0
465.55,ACCOUNT,1,2,347,61,718.45,2,2,5,7,29,5029.14,9423.85,0,0.6471,0.1667,1
1121.18,UPI,17,0,1208,68,1509.76,0,0,2,2,6,2565.69,2521.71,0,0.7421,0.2857,0
1189.18,ACCOUNT,23,0,821,69,1250.56,0,0,0,1,4,1544.8,2961.87,0,0.9502,0.0,0
803.7,UPI,13,3,823,72,1094.35,0,0,0,2,3,1601.95,4770.01,0,0.7337,0.0,0
473.54,UPI,11,5,1066,75,404.22,0,0,0,1,6,330.29,8443.33,0,1.1686,0.0,0
543.18,UPI,2,5,166,61,472.68,0,0,0,1,3,593.24,646.88,1,1.1467,0.0,0
708.44,ACCOUNT,11,1,1201,67,770.26,2,0,0,0,3,0.0,9135.12,1,0.9185,0.0,0
5276.48,UPI,21,6,12,63,914.1,0,0,6,9,19,1194.17,6.11,1,5.766,0.3,1
394.08,ACCOUNT,9,2,321,60,265.29,2,0,1,3,9,608.82,3899.47,0,1.4799,0.1,0
967.98,ACCOUNT,13,3,157,54,812.1,0,0,0,0,0,0.0,2040.31,0,1.1905,0.0,0
4291.56,ACCOUNT,9,0,1093,62,471.24,2,0,0,2,4,767.5,606.98,1,9.0877,0.0,1
1486.48,UPI,15,5,164,55,936.26,1,1,0,1,6,593.11,444.59,0,1.586,0.0,0
457.06,UPI,22,5,882,67,666.84,4,0,0,2,4,1827.94,885.71,1,0.6844,0.0,0
568.19,ACCOUNT,7,5,404,63,634.12,1,0,1,1,7,384.42,2093.85,0,0.8946,0.125,0
633.48,ACCOUNT,19,6,1085,69,705.7,0,0,1,2,5,1572.63,1456.7,0,0.8964,0.1667,0
1122.6,UPI,10,5,1386,68,996.41,1,0,0,1,6,601.99,1071.91,0,1.1255,0.0,0
253.48,UPI,2,5,1267,60,454.7,0,0,0,0,4,0.0,4032.51,0,0.5562,0.0,0
738.96,ACCOUNT,20,3,1132,53,503.89,1,0,0,1,6,554.92,320.23,0,1.4636,0.0,0
1136.1,UPI,8,3,974,59,961.35,0,0,1,2,5,2606.81,1348.31,0,1.1805,0.1667,0
300.53,ACCOUNT,23,2,142,64,406.84,1,0,1,1,6,489.42,2463.29,0,0.7369,0.1429,0
509.84,UPI,14,1,1426,54,599.51,1,0,0,0,1,0.0,7229.22,0,0.849,0.0,0
1060.54,ACCOUNT,6,2,1380,63,971.8,0,0,0,1,5,799.67,5379.23,1,1.0902,0.0,0
704.72,ACCOUNT,19,1,121,67,735.24,0,0,0,2,6,1537.37,1554.67,0,0.9572,0.0,0
3128.08,UPI,15,3,1181,65,2288.85,1,0,0,0,4,0.0,1892.39,1,1.3661,0.0,0
781.51,ACCOUNT,22,0,187,68,765.94,3,0,1,3,6,2046.15,5030.33,1,1.019,0.1429,0
598.33,ACCOUNT,4,6,917,72,385.02,1,0,0,2,7,720.81,18832.18,0,1.55,0.0,0
415.34,UPI,20,0,397,55,248.39,1,0,1,3,6,974.75,209.35,1,1.6655,0.1429,0
444.25,UPI,22,6,216,59,506.02,3,0,0,1,5,708.21,759.69,0,0.8762,0.0,0
290.33,UPI,8,6,368,55,504.95,0,0,0,1,6,703.91,2537.55,0,0.5738,0.0,0
797.58,UPI,13,3,500,42,884.34,1,0,0,2,6,1117.3,3331.83,0,0.9009,0.0,0
767.75,ACCOUNT,22,2,543,62,625.21,2,0,1,2,5,1712.4,387.68,0,1.226,0.1667,0
1441.27,UPI,15,2,472,61,852.16,1,0,0,1,2,980.48,7088.91,0,1.6893,0.0,0
642.43,ACCOUNT,3,2,710,51,513.73,2,0,0,1,3,605.95,1213.46,0,1.2481,0.0,0
570.48,ACCOUNT,2,0,970,73,511.7,1,0,1,1,3,379.0,2283.31,0,1.1127,0.25,0
1300.92,UPI,23,0,712,61,193.74,1,0,1,1,4,211.57,2600.45,0,6.6802,0.2,1
2506.34,UPI,3,4,894,46,2486.35,1,0,0,0,5,0.0,1503.07,0,1.0076,0.0,0
1428.46,ACCOUNT,19,0,595,64,1743.74,1,0,1,1,4,2195.47,2251.69,0,0.8187,0.2,0
854.91,ACCOUNT,6,5,437,62,948.95,2,0,0,0,7,0.0,156.45,0,0.9,0.0,0
755.66,ACCOUNT,14,6,247,65,1102.01,0,0,0,1,8,1411.67,10165.7,0,0.6851,0.0,0
1640.51,ACCOUNT,21,1,487,59,1011.34,1,0,1,4,8,4811.78,1465.9,0,1.6205,0.1111,0
347.73,UPI,14,4,312,72,571.69,0,0,0,0,3,0.0,177.52,0,0.6072,0.0,1
686.45,UPI,10,6,792,64,1048.71,4,0,0,0,4,0.0,567.84,0,0.6539,0.0,0
1189.46,ACCOUNT,15,6,992,61,904.37,0,0,0,3,6,3319.54,5930.99,0,1.3138,0.0,0
367.11,ACCOUNT,3,4,1272,66,782.76,0,0,0,0,5,0.0,912.78,0,0.4684,0.0,0
221.89,UPI,12,5,463,67,283.19,2,0,0,0,2,0.0,203.74,0,0.7808,0.0,0
1102.13,UPI,8,4,215,54,688.01,0,0,0,0,3,0.0,1811.1,0,1.5996,0.0,0
572.12,UPI,3,4,1228,59,671.54,0,0,0,1,3,692.08,5421.36,0,0.8507,0.0,0
1567.4,UPI,14,4,1096,60,1433.98,0,0,0,0,1,0.0,3331.4,1,1.0923,0.0,0
949.73,ACCOUNT,4,5,495,66,1139.32,0,0,0,0,6,0.0,3951.05,0,0.8329,0.0,0
14142.23,UPI,19,0,21,62,1963.59,2,2,5,8,16,2236.36,5620.96,1,7.1986,0.2941,0
852.98,UPI,23,3,973,69,802.56,1,0,0,2,6,1789.04,615.39,0,1.0615,0.0,0
718.51,ACCOUNT,3,0,1132,64,661.57,1,0,1,2,7,1207.23,2199.87,0,1.0844,0.125,0
1427.71,UPI,20,3,546,67,786.87,1,0,0,2,5,1036.33,2892.43,0,1.8121,0.0,0
902.02,ACCOUNT,3,3,679,52,977.88,0,0,0,1,6,1030.62,586.11,0,0.9215,0.0,0
2400.35,UPI,4,0,543,60,1589.17,0,0,1,3,5,5364.26,31.68,0,1.5095,0.1667,0
481.38,UPI,22,2,1105,53,534.0,0,0,0,0,5,0.0,1629.52,0,0.8998,0.0,0
318.89,UPI,15,0,1228,66,296.14,1,0,0,2,9,579.69,3409.74,0,1.0732,0.0,0
165.07,UPI,3,2,1295,64,238.36,1,0,1,2,6,469.13,6311.41,0,0.6896,0.1429,0
466.25,ACCOUNT,10,0,518,61,408.7,1,0,4,11,20,4495.71,257.27,0,1.138,0.1905,1
115.18,UPI,17,0,1159,67,137.28,1,0,0,1,2,144.82,14492.54,0,0.833,0.0,0
496.37,UPI,15,6,1034,61,346.67,1,0,0,3,8,752.65,800.97,0,1.4277,0.0,0
995.34,UPI,15,3,48,58,1113.96,1,0,0,2,8,1509.74,1686.34,0,0.8927,0.0,0
1130.59,UPI,15,1,1198,82,934.46,1,1,4,8,11,7475.69,816.77,0,1.2086,0.3333,1
1439.68,UPI,16,5,223,60,1604.23,3,0,1,2,7,2982.07,3129.1,1,0.8969,0.125,0
930.74,UPI,0,4,218,56,503.73,2,0,0,0,3,0.0,4841.97,1,1.844,0.0,0
6572.48,UPI,4,5,10,60,601.72,0,1,6,5,21,635.51,1430.09,1,10.9047,0.2727,1
1068.3,UPI,20,2,837,55,1014.04,0,0,0,0,5,0.0,28.39,0,1.0525,0.0,0
390.6,UPI,2,2,76,60,281.99,0,0,0,2,8,522.02,5482.11,1,1.3803,0.0,0
1262.72,ACCOUNT,23,6,771,54,873.73,2,0,1,2,5,2108.37,2357.59,0,1.4436,0.1667,0
6629.1,ACCOUNT,16,1,1080,44,1682.44,2,2,0,0,4,0.0,292.09,0,3.9378,0.0,0
743.48,ACCOUNT,19,0,817,57,521.72,1,0,0,0,3,0.0,8256.36,0,1.4223,0.0,0
702.8,ACCOUNT,12,3,423,54,487.85,1,1,0,1,3,448.98,3570.01,0,1.4377,0.0,0
115.31,UPI,7,1,520,63,252.94,1,0,1,1,4,187.5,6799.47,0,0.4541,0.2,0
583.49,ACCOUNT,0,2,1091,68,422.7,1,0,0,2,5,630.01,1047.15,0,1.3771,0.0,0
361.39,UPI,5,5,529,78,271.41,0,0,0,0,3,0.0,0.11,0,1.3267,0.0,0
5093.88,ACCOUNT,12,2,1009,79,565.31,0,0,1,1,3,705.4,5279.3,0,8.9948,0.25,1
1647.97,ACCOUNT,6,0,1040,50,1242.49,1,0,0,0,0,0.0,262.22,1,1.3253,0.0,0
626.11,UPI,16,2,799,64,523.24,0,1,0,0,5,0.0,1793.85,1,1.1943,0.0,0
573.17,UPI,17,0,576,59,988.81,2,0,0,1,3,689.93,3649.12,1,0.5791,0.0,0
1512.92,UPI,21,2,117,68,1766.21,2,0,0,0,6,0.0,1361.24,0,0.8561,0.0,0
352.07,ACCOUNT,5,2,1124,52,499.99,1,0,0,0,2,0.0,2719.44,0,0.7027,0.0,0
923.67,UPI,23,0,14,47,323.74,0,0,0,0,2,0.0,3890.18,1,2.8443,0.0,1
348.58,UPI,20,6,698,67,223.52,0,0,0,1,2,135.07,7662.03,0,1.5526,0.0,0
441.84,UPI,18,6,69,53,334.91,1,0,4,6,18,2009.46,4445.22,0,1.3153,0.2105,1
474.46,UPI,0,6,1121,69,349.99,0,0,2,3,5,845.65,5153.39,0,1.3518,0.3333,0
868.5,UPI,15,2,1367,57,499.19,0,0,0,0,4,0.0,2483.78,0,1.7363,0.0,0
1406.45,UPI,4,1,1321,70,1789.8,1,0,0,0,5,0.0,1892.53,1,0.7854,0.0,0
14948.71,ACCOUNT,10,3,483,44,1344.33,1,0,0,1,2,1504.08,956.32,0,11.1115,0.0,0
1124.74,UPI,5,5,160,60,738.95,1,0,0,1,6,935.57,2094.8,0,1.52,0.0,0
750.42,UPI,10,6,169,74,1263.32,1,0,1,1,7,1490.54,3876.25,0,0.5935,0.125,0
440.58,UPI,14,6,588,50,697.56,0,0,0,0,5,0.0,1270.39,0,0.6307,0.0,0
826.56,UPI,19,0,33,59,781.79,1,0,0,0,5,0.0,1761.73,1,1.0559,0.0,1
1957.09,ACCOUNT,13,4,293,56,1085.26,2,0,1,1,8,963.4,2697.37,0,1.8017,0.1111,0
1448.16,UPI,21,1,928,55,1136.1,0,0,0,1,5,1330.24,275.09,1,1.2736,0.0,0
