amount,payment_method,hour,day_of_week,account_age_days,total_transactions,avg_transaction_amount,failed_transactions,previous_fraud_count,transactions_last_5min,transactions_last_1hour,transactions_last_24hours,amount_last_1hour,time_since_last_transaction,new_receiver,amount_ratio,velocity_5min_ratio,fraud
2135.02,UPI,12,5,174,52,2687.11,0,0,1,1,5,3017.39,3461.22,0,0.7942,0.1667,0
1165.37,UPI,11,5,176,47,822.79,0,0,0,0,2,0.0,1720.18,0,1.4146,0.0,0
922.48,UPI,17,4,1244,47,639.65,1,0,1,1,2,408.96,492.92,0,1.4399,0.3333,0
1748.49,UPI,6,2,1021,52,939.64,0,0,0,0,1,0.0,3514.7,1,1.8588,0.0,0
1283.42,ACCOUNT,12,4,962,43,1635.2,0,0,0,2,8,4298.65,1010.27,0,0.7844,0.0,0
614.06,ACCOUNT,22,4,663,50,354.72,3,0,0,0,3,0.0,4682.64,0,1.7262,0.0,0
7119.13,ACCOUNT,21,0,136,57,1422.41,1,0,0,1,5,1474.26,23.17,0,5.0015,0.0,0
1847.99,ACCOUNT,20,5,626,49,686.3,2,0,0,0,1,0.0,4854.74,0,2.6888,0.0,0
452.91,ACCOUNT,23,1,231,50,817.16,1,0,0,1,5,607.57,4827.64,0,0.5536,0.0,0
603.94,ACCOUNT,0,3,1445,56,650.06,0,0,0,0,3,0.0,550.86,0,0.9276,0.0,0
516.67,UPI,5,4,604,43,1005.45,2,0,0,1,11,1187.43,749.01,1,0.5134,0.0,0
1968.92,ACCOUNT,5,6,178,60,786.08,1,0,0,0,1,0.0,8.48,0,2.5015,0.0,0
922.86,ACCOUNT,23,4,425,50,836.8,1,0,1,1,4,638.39,4260.37,0,1.1015,0.2,0
666.79,ACCOUNT,16,1,966,63,512.47,1,0,0,2,12,911.05,2754.02,0,1.2986,0.0,0
5958.52,ACCOUNT,22,5,677,33,2133.15,1,0,0,0,8,0.0,17.36,0,2.792,0.0,0
544.66,ACCOUNT,19,4,91,48,386.11,3,0,0,0,7,0.0,5758.64,0,1.407,0.0,0
1189.64,UPI,17,1,543,60,805.19,2,0,0,2,5,2089.29,3801.9,0,1.4756,0.0,0
247.31,UPI,10,0,1027,55,323.4,1,0,0,2,4,923.27,502.01,0,0.7624,0.0,0
569.95,ACCOUNT,19,3,797,51,420.09,1,0,0,0,8,0.0,83.38,0,1.3535,0.0,0
3090.9,UPI,13,5,839,55,320.43,1,0,0,2,7,350.81,12504.55,0,9.6162,0.0,0
700.95,UPI,13,1,991,55,1031.49,0,0,0,0,6,0.0,4753.44,0,0.6789,0.0,0
905.22,ACCOUNT,20,3,1090,64,888.35,0,0,0,0,2,0.0,1554.32,0,1.0178,0.0,0
163.12,UPI,7,4,642,64,541.19,1,0,0,0,4,0.0,4186.52,0,0.3009,0.0,0
638.2,UPI,4,2,1126,47,456.52,0,0,0,0,7,0.0,6737.48,0,1.3949,0.0,0
2252.59,UPI,11,2,1358,52,1162.29,0,0,2,2,8,1538.11,4562.3,0,1.9364,0.2222,0
2404.87,UPI,20,3,198,53,728.39,3,1,0,0,2,0.0,1805.62,0,3.2971,0.0,0
264.71,UPI,2,4,1092,48,887.7,3,0,0,0,3,0.0,4095.02,0,0.2979,0.0,0
2320.49,UPI,23,0,412,60,535.66,1,0,0,1,5,796.26,2847.42,0,4.324,0.0,0
177.42,UPI,11,6,163,46,712.57,1,0,1,2,4,1017.51,918.48,0,0.2486,0.2,0
2612.88,UPI,19,2,379,48,1263.27,0,0,0,0,3,0.0,2235.05,0,2.0667,0.0,0
973.66,ACCOUNT,10,6,1394,53,1064.04,0,0,0,1,7,1010.79,1602.68,0,0.9142,0.0,0
3023.25,UPI,14,5,912,46,969.05,2,0,0,1,4,1365.05,1664.98,1,3.1166,0.0,0
1979.34,UPI,3,2,688,56,2666.97,1,0,0,2,5,5643.19,3222.73,1,0.7419,0.0,0
1972.45,UPI,2,6,388,53,1744.21,1,0,0,0,4,0.0,1053.93,0,1.1302,0.0,0
2333.23,ACCOUNT,18,4,799,50,337.15,1,0,0,1,3,387.62,2151.62,0,6.9001,0.0,0
163.52,ACCOUNT,4,1,774,51,465.77,0,0,0,1,2,622.31,272.27,0,0.3503,0.0,0
1846.37,ACCOUNT,23,4,611,49,729.78,0,0,0,0,3,0.0,356.98,0,2.5266,0.0,0
2159.58,UPI,19,3,663,49,765.29,1,0,0,0,4,0.0,98.93,0,2.8182,0.0,0
2146.73,UPI,19,3,1085,57,1060.36,1,0,0,0,2,0.0,4068.85,0,2.0226,0.0,0
159.72,ACCOUNT,19,2,878,51,187.43,0,0,0,1,4,168.54,6255.12,0,0.8476,0.0,0
420.89,ACCOUNT,20,3,43,50,285.97,1,0,0,0,1,0.0,821.31,0,1.4666,0.0,0
688.8,UPI,22,2,527,63,268.48,0,0,0,2,8,539.04,883.79,1,2.556,0.0,0
59.94,UPI,21,1,94,56,361.64,0,0,0,0,4,0.0,8465.2,0,0.1653,0.0,0
402.05,UPI,9,2,1387,50,1814.39,1,0,0,2,3,4122.93,4430.97,0,0.2215,0.0,0
888.16,UPI,16,1,483,62,1996.32,2,0,1,2,4,2060.62,7963.41,0,0.4447,0.2,0
1418.81,UPI,17,0,1447,47,1333.32,1,0,0,0,10,0.0,5441.32,0,1.0633,0.0,0
10239.59,UPI,13,0,375,52,2655.4,4,0,0,1,4,2203.77,4285.37,0,3.8547,0.0,0
4836.88,ACCOUNT,13,6,526,39,3271.44,3,0,0,0,3,0.0,2619.29,0,1.4781,0.0,0
1834.24,ACCOUNT,14,6,616,37,5080.06,1,0,0,0,6,0.0,699.81,0,0.361,0.0,0
887.57,UPI,10,2,1371,62,495.36,6,0,0,0,6,0.0,2437.35,0,1.7882,0.0,0
591.53,ACCOUNT,21,6,135,49,612.68,1,0,0,0,5,0.0,2979.32,0,0.9639,0.0,0
446.67,UPI,2,5,1189,57,1231.66,1,0,0,0,8,0.0,2507.22,0,0.3624,0.0,0
1671.2,UPI,0,4,985,43,1234.86,0,0,0,1,5,1359.01,1009.53,0,1.3523,0.0,0
2495.64,ACCOUNT,5,4,339,70,3165.28,1,0,0,1,4,4559.31,2090.03,1,0.7882,0.0,0
229.07,ACCOUNT,13,0,1265,39,343.49,1,0,0,0,5,0.0,4174.8,0,0.665,0.0,0
1255.03,UPI,14,2,844,53,618.53,1,0,0,1,8,860.16,7470.52,0,2.0258,0.0,0
470.63,ACCOUNT,20,1,756,41,1060.82,1,0,0,1,2,865.45,3486.69,0,0.4432,0.0,0
249.52,UPI,19,6,567,53,296.89,2,0,0,1,8,370.54,9614.47,1,0.8376,0.0,0
296.81,UPI,7,5,628,42,437.97,0,0,0,1,5,579.18,9947.74,0,0.6761,0.0,0
129.06,UPI,6,6,1201,48,774.32,3,0,1,1,3,429.81,733.39,0,0.1665,0.25,0
1647.47,UPI,8,6,1454,42,453.34,0,0,2,3,7,824.43,5798.16,0,3.6261,0.25,0
914.76,UPI,3,0,1340,57,1133.16,0,0,0,0,4,0.0,5675.3,0,0.8066,0.0,0
419.56,ACCOUNT,12,2,503,38,469.62,0,0,0,1,3,254.47,8240.72,0,0.8915,0.0,0
357.54,ACCOUNT,4,0,933,37,288.38,4,0,0,0,5,0.0,762.74,1,1.2355,0.0,0
17.69,UPI,11,4,1497,52,35.76,1,0,0,1,10,38.95,4368.6,0,0.4814,0.0,0
681.73,ACCOUNT,21,2,945,57,420.23,2,0,0,0,1,0.0,6636.3,0,1.6184,0.0,0
543.72,UPI,11,6,4,45,380.04,1,0,1,1,4,209.18,1045.11,0,1.4269,0.2,0
599.52,UPI,3,1,1082,35,1228.49,2,0,0,2,11,3594.79,10.83,0,0.4876,0.0,0
528.09,ACCOUNT,14,1,857,42,919.39,0,0,0,0,6,0.0,2128.24,1,0.5738,0.0,0
647.38,UPI,0,5,743,52,1156.04,2,0,0,2,4,1486.86,7432.11,0,0.5595,0.0,0
1929.25,UPI,15,5,55,62,860.42,2,0,0,1,4,1099.9,6466.68,0,2.2396,0.0,0
1610.55,UPI,16,2,706,45,1937.63,2,0,0,0,3,0.0,2194.09,0,0.8308,0.0,0
21503.07,ACCOUNT,6,4,1185,70,4126.71,0,0,0,0,6,0.0,2045.35,1,5.2094,0.0,0
519.64,UPI,7,3,845,43,906.09,2,0,0,0,4,0.0,5798.15,0,0.5729,0.0,0
5318.8,UPI,9,0,404,48,1780.18,0,0,0,0,3,0.0,978.91,0,2.9861,0.0,0
291.26,UPI,15,0,1227,51,1651.45,1,0,0,0,3,0.0,2711.37,0,0.1763,0.0,0
4111.26,ACCOUNT,3,5,672,46,3792.86,0,0,1,1,5,3229.87,17717.08,1,1.0837,0.1667,0
1373.16,UPI,2,2,971,49,989.85,0,0,0,0,3,0.0,9546.74,1,1.3858,0.0,0
1584.3,ACCOUNT,0,5,22,53,1717.94,1,0,0,0,4,0.0,3141.1,0,0.9217,0.0,0
834.78,UPI,10,5,216,42,1335.66,2,0,0,0,4,0.0,5559.53,1,0.6245,0.0,0
1367.13,UPI,5,6,301,50,1027.02,1,0,0,0,4,0.0,315.11,1,1.3299,0.0,0
2080.41,UPI,1,0,211,47,1457.07,1,0,0,2,6,3767.52,6516.07,0,1.4268,0.0,0
2314.41,UPI,14,4,639,64,377.65,1,0,0,0,3,0.0,425.44,0,6.1123,0.0,0
4944.0,ACCOUNT,5,4,624,42,4191.63,0,0,0,1,4,4003.63,10972.28,0,1.1792,0.0,0
274.21,ACCOUNT,16,1,121,42,2241.77,1,0,0,0,4,0.0,10146.43,0,0.1223,0.0,0
483.77,UPI,22,5,988,49,339.74,1,1,0,0,7,0.0,95.07,0,1.4198,0.0,0
1090.54,ACCOUNT,0,1,725,44,1800.65,0,0,0,0,1,0.0,4627.53,0,0.6053,0.0,0
505.04,UPI,17,1,587,44,1546.64,1,0,0,1,5,1044.38,8553.84,1,0.3263,0.0,0
2129.92,ACCOUNT,22,6,365,57,1597.1,0,0,0,1,7,933.03,1266.05,0,1.3328,0.0,0
1549.56,ACCOUNT,4,2,573,41,573.44,1,0,0,1,2,558.96,4212.45,0,2.6975,0.0,1
475.89,UPI,15,0,245,45,387.42,3,0,1,1,3,572.54,1848.4,0,1.2252,0.25,0
234.94,UPI,4,6,1343,57,498.31,2,0,0,2,5,1345.24,1561.41,0,0.4705,0.0,0
296.91,ACCOUNT,7,4,772,48,502.02,0,0,0,0,4,0.0,2518.7,0,0.5903,0.0,0
5920.88,UPI,1,1,1302,51,1680.51,0,0,0,0,4,0.0,1133.32,0,3.5212,0.0,0
305.56,ACCOUNT,1,1,1284,40,970.31,0,0,0,0,4,0.0,3042.05,0,0.3146,0.0,0
3119.96,UPI,20,4,714,46,3593.64,1,0,0,2,4,9810.67,10425.36,0,0.8679,0.0,0
1036.14,ACCOUNT,8,3,597,49,558.25,0,0,0,1,4,619.59,1180.95,0,1.8527,0.0,0
623.54,UPI,15,6,1077,58,892.28,1,0,0,0,5,0.0,2028.33,1,0.698,0.0,0
1234.06,UPI,17,5,576,44,1099.7,2,0,1,1,4,855.33,1329.9,0,1.1212,0.2,0
895.3,ACCOUNT,15,6,678,48,872.54,1,0,0,0,3,0.0,2848.52,0,1.0249,0.0,0
2298.71,ACCOUNT,1,6,615,48,1549.31,1,0,0,2,9,3127.43,15700.47,0,1.4827,0.0,0
736.65,UPI,19,4,905,48,767.16,0,0,0,0,3,0.0,3488.51,0,0.959,0.0,0
3087.91,UPI,12,0,82,34,1474.28,1,0,0,2,8,2133.46,1575.56,0,2.0931,0.0,0
1168.44,UPI,4,0,412,55,449.78,1,0,0,0,4,0.0,4138.22,0,2.5921,0.0,0
710.19,UPI,19,1,1021,43,867.56,0,0,0,0,7,0.0,4101.04,1,0.8177,0.0,0
292.22,ACCOUNT,11,4,746,49,1254.25,2,0,0,0,5,0.0,1452.05,0,0.2328,0.0,0
1306.06,ACCOUNT,21,3,1038,49,1908.57,2,1,1,1,10,2099.61,5710.65,0,0.684,0.0909,0
865.65,UPI,9,6,964,39,723.69,0,0,0,0,4,0.0,597.4,1,1.1945,0.0,0
401.35,UPI,8,1,499,40,642.09,0,0,0,1,8,913.7,3261.46,0,0.6241,0.0,0
3239.04,UPI,23,6,663,49,748.41,1,0,0,0,5,0.0,5502.73,0,4.3221,0.0,0
641.15,ACCOUNT,6,5,104,40,376.69,0,0,0,1,9,547.67,1304.91,0,1.6976,0.0,0
2227.26,UPI,17,3,1139,45,1345.76,1,0,1,3,8,3736.31,4423.88,0,1.6538,0.1111,0
333.39,UPI,23,0,665,54,644.47,2,0,0,2,8,1614.23,55.61,1,0.5165,0.0,0
1782.05,UPI,10,5,401,63,1220.88,2,0,0,3,9,3800.39,692.89,0,1.4584,0.0,0
7257.7,UPI,11,3,801,44,1950.82,2,0,0,0,0,0.0,6525.17,0,3.7184,0.0,0
711.1,UPI,14,2,20,41,2070.0,1,0,0,0,2,0.0,1340.15,0,0.3434,0.0,0
485.53,UPI,6,0,623,53,1714.49,0,0,0,0,4,0.0,1799.92,0,0.283,0.0,0
1118.37,ACCOUNT,9,1,1371,42,617.8,0,0,0,0,3,0.0,8708.18,0,1.8073,0.0,0
1556.76,UPI,14,2,575,53,942.66,1,0,0,2,7,1625.49,4238.08,0,1.6497,0.0,0
1378.53,UPI,1,2,542,49,901.66,1,0,1,3,10,1848.71,352.74,1,1.5272,0.0909,0
1294.19,UPI,6,4,675,57,412.49,2,0,1,1,1,559.06,6775.1,0,3.1299,0.5,0
969.2,ACCOUNT,6,0,378,57,764.59,0,0,0,1,11,617.55,1456.5,0,1.2659,0.0,0
1195.02,ACCOUNT,14,3,330,61,1090.15,1,1,1,1,5,1098.99,3542.14,0,1.0952,0.1667,1
141.0,ACCOUNT,22,1,714,61,466.74,0,0,0,0,3,0.0,1808.15,0,0.3015,0.0,0
572.0,UPI,10,1,993,44,313.24,3,0,0,0,5,0.0,5207.86,0,1.8203,0.0,0
127.74,ACCOUNT,9,4,374,44,331.64,0,0,0,1,2,491.23,4704.81,0,0.384,0.0,0
8870.75,UPI,8,5,318,54,1458.16,2,0,0,0,5,0.0,1888.65,0,6.0793,0.0,0
250.06,ACCOUNT,12,4,1100,56,345.6,0,0,0,1,6,419.0,1490.96,0,0.7215,0.0,0
869.21,ACCOUNT,0,5,750,51,657.59,1,0,0,0,4,0.0,1553.7,0,1.3198,0.0,0
278.62,UPI,13,2,460,55,923.37,1,0,0,1,5,1296.31,4735.8,0,0.3014,0.0,0
5449.38,UPI,19,3,1270,43,3035.28,1,0,0,0,8,0.0,2281.97,1,1.7948,0.0,0
93.44,UPI,10,2,1487,44,246.58,0,0,0,0,7,0.0,2679.2,0,0.3774,0.0,0
581.1,UPI,22,0,1272,41,590.65,1,1,2,2,4,1476.71,6294.16,0,0.9822,0.4,0
1022.46,UPI,22,3,415,51,514.64,0,0,0,2,8,1070.35,5464.85,1,1.9829,0.0,0
1735.35,UPI,16,5,1463,56,1417.46,1,0,0,1,5,1150.25,7280.25,0,1.2234,0.0,0
187.38,UPI,1,6,543,51,558.93,2,0,1,1,5,402.7,11149.71,0,0.3346,0.1667,0
3496.78,UPI,18,6,119,55,1478.42,1,0,0,1,3,1753.41,3140.48,0,2.3636,0.0,0
87.13,ACCOUNT,0,6,808,62,365.44,1,1,0,1,5,498.7,1129.41,1,0.2378,0.0,0
3512.41,UPI,4,0,1433,56,1847.91,2,0,0,0,4,0.0,1360.49,0,1.8997,0.0,0
305.93,ACCOUNT,20,2,5,68,352.88,0,0,1,1,7,220.36,7749.27,0,0.8645,0.125,0
369.49,UPI,6,3,13,45,694.57,0,0,0,1,4,755.29,4552.6,1,0.5312,0.0,0
609.91,UPI,18,2,7,45,464.83,0,0,0,0,4,0.0,3747.88,0,1.3093,0.0,0
420.79,UPI,22,5,1261,48,522.24,2,0,0,0,5,0.0,2259.29,1,0.8042,0.0,0
139.19,UPI,9,2,351,51,1187.16,2,0,0,1,8,1440.87,6749.47,1,0.1171,0.0,0
771.36,ACCOUNT,1,2,743,50,2087.24,1,0,0,0,3,0.0,14864.68,0,0.3694,0.0,0
14749.44,UPI,20,5,123,59,3610.85,1,0,0,1,3,1808.83,342.98,0,4.0836,0.0,0
2915.8,UPI,12,0,1416,43,2010.05,3,0,0,1,9,2957.43,6426.61,0,1.4499,0.0,0
1405.72,UPI,5,5,1140,63,1247.91,0,0,0,0,4,0.0,1644.08,0,1.1256,0.0,0
1288.09,ACCOUNT,10,1,855,62,2191.66,1,0,0,0,3,0.0,2786.02,0,0.5875,0.0,0
2019.25,UPI,11,2,1307,50,2388.44,0,0,0,1,6,2430.57,573.67,0,0.8451,0.0,0
602.38,ACCOUNT,8,5,307,60,995.59,0,0,0,0,5,0.0,9077.64,0,0.6044,0.0,0
871.09,UPI,18,4,620,45,406.27,1,0,0,0,7,0.0,11746.47,0,2.1388,0.0,0
515.47,ACCOUNT,14,6,1455,43,361.83,1,0,1,1,6,352.64,8509.52,1,1.4207,0.1429,0
482.93,UPI,15,4,775,49,560.44,2,0,0,0,3,0.0,1359.67,0,0.8602,0.0,0
876.72,ACCOUNT,8,1,457,57,546.52,3,0,0,0,5,0.0,840.62,0,1.6013,0.0,0
1216.55,ACCOUNT,12,2,919,52,717.2,0,0,0,0,4,0.0,2214.34,1,1.6939,0.0,0
407.01,UPI,5,3,1403,61,480.08,1,0,0,1,5,357.58,259.38,0,0.846,0.0,0
804.45,UPI,1,4,143,38,661.03,0,0,0,2,5,1259.03,3146.64,0,1.2151,0.0,0
2354.58,UPI,7,3,1492,42,1358.24,1,0,0,1,3,1137.25,877.04,0,1.7323,0.0,0
5753.38,UPI,18,0,705,40,2611.29,1,0,0,1,6,3159.29,5652.51,0,2.2024,0.0,0
3165.24,UPI,22,3,134,46,2156.57,1,0,1,2,3,2482.95,4485.61,0,1.467,0.25,0
4766.6,UPI,5,5,1439,51,2914.8,3,0,0,2,7,4181.85,2011.56,0,1.6348,0.0,0
932.07,ACCOUNT,18,6,855,54,631.95,4,0,0,0,5,0.0,1626.09,0,1.4726,0.0,0
5549.1,ACCOUNT,15,6,312,45,1860.42,0,0,0,2,5,3518.57,3579.46,0,2.9811,0.0,0
1755.88,UPI,8,4,275,48,480.75,3,0,0,0,2,0.0,5422.23,0,3.6448,0.0,0
1154.11,UPI,15,5,127,36,3668.17,1,0,0,0,4,0.0,9045.85,0,0.3145,0.0,0
366.85,UPI,16,3,794,51,645.48,1,0,0,1,3,368.55,822.38,0,0.5675,0.0,0
2951.12,UPI,10,5,421,58,1771.83,5,0,0,1,6,1074.83,667.22,0,1.6646,0.0,0
1385.7,UPI,5,0,476,52,861.2,1,0,0,1,3,1174.52,1416.9,1,1.6072,0.0,0
372.1,ACCOUNT,6,0,822,36,503.81,1,0,0,0,2,0.0,4445.25,0,0.7371,0.0,0
187.81,UPI,8,1,1437,66,646.07,0,0,1,1,6,625.75,1613.65,1,0.2902,0.1429,0
2140.93,ACCOUNT,1,3,1302,42,1658.01,2,0,0,0,7,0.0,3956.86,0,1.2905,0.0,0
859.9,UPI,21,1,158,62,1083.07,0,0,0,0,4,0.0,2698.41,0,0.7932,0.0,0
289.52,UPI,19,4,532,51,242.35,2,0,0,0,4,0.0,1654.29,0,1.1897,0.0,0
877.44,ACCOUNT,17,2,332,61,1205.13,2,0,0,1,11,1753.1,349.91,0,0.7275,0.0,0
123.48,ACCOUNT,21,6,517,51,530.06,1,0,0,0,5,0.0,8750.71,0,0.2325,0.0,0
361.51,UPI,12,3,1353,64,380.66,3,0,0,1,5,404.04,8304.99,0,0.9472,0.0,0
713.81,UPI,19,6,515,50,704.55,2,1,0,0,3,0.0,1857.34,0,1.0117,0.0,0
5888.75,UPI,22,2,971,47,538.0,2,0,0,1,3,530.38,11745.37,0,10.9253,0.0,0
329.05,UPI,7,3,1261,43,1842.03,1,0,0,2,11,5498.92,3377.45,1,0.1785,0.0,1
458.87,UPI,10,1,410,52,555.69,2,0,0,2,6,1614.31,4009.52,0,0.8243,0.0,0
1788.04,UPI,18,1,704,52,1055.55,0,0,0,0,2,0.0,3238.07,1,1.6923,0.0,0
561.13,UPI,15,5,1220,35,422.62,1,0,0,1,7,611.23,1143.37,0,1.3246,0.0,0
4492.28,UPI,16,5,497,45,1310.51,0,0,0,0,6,0.0,7118.88,0,3.4253,0.0,0
946.12,ACCOUNT,13,1,1003,43,1171.32,1,0,0,0,3,0.0,4785.02,0,0.807,0.0,0
1235.66,UPI,22,1,266,58,2467.99,4,0,1,1,3,1406.26,2193.68,0,0.5005,0.25,0
1879.75,UPI,10,3,1378,42,764.22,0,0,0,0,2,0.0,3834.5,0,2.4565,0.0,0
1563.88,ACCOUNT,8,2,189,51,1820.71,1,0,0,0,5,0.0,2192.33,0,0.8585,0.0,0
192.27,UPI,7,1,1034,44,196.15,0,0,0,0,8,0.0,403.81,0,0.9752,0.0,0
1383.13,ACCOUNT,2,4,1461,46,1871.95,1,0,0,1,5,1048.52,660.62,0,0.7385,0.0,0
366.59,UPI,13,6,214,38,449.69,0,0,0,3,12,1658.18,1783.75,0,0.8134,0.0,0
3016.82,UPI,7,3,730,43,3753.01,1,0,0,0,6,0.0,711.43,1,0.8036,0.0,0
822.13,ACCOUNT,21,2,1423,76,1002.31,3,0,0,0,2,0.0,906.4,0,0.8194,0.0,0
338.21,UPI,7,5,109,51,897.82,3,0,0,0,1,0.0,10769.05,0,0.3763,0.0,0
699.99,UPI,9,1,460,59,1300.05,0,1,0,1,3,1352.99,243.48,0,0.538,0.0,0
674.01,UPI,11,4,1359,42,498.85,1,0,0,0,4,0.0,937.5,0,1.3484,0.0,0
2463.48,UPI,9,5,201,59,1385.33,1,0,0,1,2,1884.6,5727.34,0,1.777,0.0,0
832.7,UPI,16,2,1431,52,704.2,0,0,0,0,5,0.0,2379.19,0,1.1808,0.0,1
1004.57,UPI,11,3,1119,46,1247.41,2,0,0,0,6,0.0,814.37,0,0.8047,0.0,0
1213.18,ACCOUNT,16,5,356,58,302.13,2,0,0,1,8,225.3,4373.8,1,4.0022,0.0,0
1369.32,UPI,1,4,311,45,824.9,2,0,0,0,7,0.0,51.89,1,1.658,0.0,0
202.4,UPI,1,6,474,50,478.85,0,0,0,1,11,640.29,8492.11,0,0.4218,0.0,0
1568.54,UPI,14,3,794,53,955.3,1,0,1,2,7,998.54,286.1,0,1.6402,0.125,0
2181.22,ACCOUNT,0,6,1440,59,1279.91,0,0,1,1,3,651.44,1451.74,0,1.7029,0.25,0
1007.56,UPI,2,3,1189,44,889.23,3,1,0,2,5,2202.42,302.61,0,1.1318,0.0,0
272.24,UPI,10,6,24,47,1213.79,2,0,0,1,3,1482.75,10083.35,0,0.2241,0.0,0
750.11,UPI,10,0,884,65,1098.09,0,0,0,0,5,0.0,130.78,0,0.6825,0.0,0
1289.71,ACCOUNT,16,6,487,46,1207.37,2,0,0,0,6,0.0,1121.36,0,1.0673,0.0,0
543.35,UPI,13,5,795,48,597.3,0,0,1,1,11,609.22,618.86,0,0.9082,0.0833,0
144.13,ACCOUNT,17,4,645,43,260.73,0,0,0,0,5,0.0,3197.8,0,0.5507,0.0,0
212.14,UPI,6,4,883,50,316.58,0,0,0,0,4,0.0,7239.91,1,0.668,0.0,0
795.68,UPI,19,2,1155,56,680.84,1,0,0,2,8,1233.03,3053.02,0,1.167,0.0,0
404.88,UPI,5,6,357,65,876.9,0,0,0,1,5,991.29,148.38,0,0.4612,0.0,0
592.04,UPI,16,0,552,50,989.97,3,0,0,1,2,507.26,175.92,0,0.5974,0.0,0
2600.67,ACCOUNT,8,6,70,58,5577.41,0,0,0,2,6,9739.86,1449.25,0,0.4662,0.0,0
232.99,UPI,10,6,508,46,239.96,1,0,0,0,5,0.0,1017.54,0,0.9669,0.0,0
187.83,ACCOUNT,11,3,1483,48,124.4,0,0,0,3,4,337.67,8467.24,0,1.4979,0.0,1
1088.13,UPI,12,5,1094,53,719.21,3,0,0,0,6,0.0,1174.77,1,1.5108,0.0,0
489.95,ACCOUNT,22,5,1014,54,246.81,6,0,0,2,11,290.29,5814.62,0,1.9771,0.0,0
2409.89,UPI,12,5,1274,60,953.36,2,0,0,2,6,1093.96,1949.64,0,2.5251,0.0,0
249.03,UPI,18,2,854,52,837.53,0,0,0,1,7,451.57,5737.45,0,0.297,0.0,0
669.14,UPI,23,3,140,52,990.12,1,0,0,1,7,1145.34,5114.74,0,0.6751,0.0,0
129.02,ACCOUNT,23,1,987,47,395.59,2,0,0,0,6,0.0,1089.32,0,0.3253,0.0,0
611.89,UPI,23,3,214,49,303.94,0,0,0,0,4,0.0,72.06,0,2.0066,0.0,0
626.29,ACCOUNT,16,3,293,48,837.28,0,0,0,0,3,0.0,550.95,1,0.7471,0.0,0
5548.77,ACCOUNT,7,1,989,41,5972.81,1,0,0,0,0,0.0,1753.34,0,0.9288,0.0,0
1376.72,ACCOUNT,3,6,1386,49,1028.25,1,0,0,0,7,0.0,736.83,0,1.3376,0.0,0
2942.36,ACCOUNT,17,3,472,60,1456.31,3,0,0,2,7,2255.42,3984.2,0,2.019,0.0,0
5057.58,ACCOUNT,22,2,450,44,2355.07,0,0,0,0,5,0.0,3024.76,0,2.1466,0.0,0
714.79,UPI,11,0,1002,48,460.82,0,1,0,0,7,0.0,5200.15,0,1.5478,0.0,0
398.12,UPI,2,0,470,57,570.17,1,0,0,2,7,1277.84,1297.52,0,0.697,0.0,0
1757.29,UPI,9,3,261,48,1240.6,0,0,0,0,5,0.0,2343.34,0,1.4153,0.0,1
4476.53,UPI,0,0,346,59,2701.59,0,0,0,0,6,0.0,1133.18,0,1.6564,0.0,0
697.65,UPI,19,6,1206,58,1162.62,1,0,0,1,4,1172.08,7294.74,0,0.5996,0.0,0
439.79,ACCOUNT,6,2,920,48,127.77,0,0,0,0,6,0.0,387.23,0,3.4153,0.0,0
757.92,ACCOUNT,0,1,482,47,490.69,1,0,0,1,8,681.64,2626.68,0,1.5415,0.0,0
983.82,ACCOUNT,14,3,1494,49,946.67,0,0,0,0,5,0.0,71.2,0,1.0381,0.0,0
727.02,UPI,14,2,503,50,683.31,1,1,0,0,5,0.0,13510.11,0,1.0624,0.0,0
489.81,ACCOUNT,20,3,1029,51,408.95,2,0,0,0,4,0.0,4332.75,1,1.1948,0.0,0
9790.86,ACCOUNT,16,6,269,53,4230.25,0,0,1,1,3,4642.07,2827.57,0,2.3139,0.25,0
579.22,ACCOUNT,18,0,1409,59,361.84,4,0,0,1,6,281.15,3091.44,0,1.5963,0.0,0
217.73,UPI,15,0,317,45,269.19,2,0,0,0,4,0.0,1251.15,0,0.8058,0.0,0
881.12,ACCOUNT,14,5,646,38,2494.98,2,0,0,1,6,2249.82,2768.11,1,0.353,0.0,0
1360.52,ACCOUNT,8,1,897,46,1351.24,0,0,0,0,2,0.0,4908.49,0,1.0061,0.0,0
3287.44,UPI,15,3,781,37,536.61,2,0,0,1,4,562.86,12184.32,1,6.115,0.0,0
324.14,ACCOUNT,6,4,872,56,718.92,0,0,0,0,2,0.0,8741.52,0,0.4502,0.0,0
567.74,UPI,4,6,1161,41,983.01,1,0,1,1,3,1336.1,6500.47,0,0.577,0.25,0
983.72,UPI,1,2,1236,46,1689.44,1,0,0,1,6,1340.33,12856.49,0,0.5819,0.0,0
1193.48,ACCOUNT,13,4,509,49,1584.64,1,0,0,0,4,0.0,2656.23,0,0.7527,0.0,0
1318.2,UPI,19,5,945,50,1258.53,1,0,0,0,5,0.0,5636.79,0,1.0466,0.0,0
268.93,UPI,4,6,854,55,867.61,0,0,0,0,4,0.0,1613.49,0,0.3096,0.0,0
178.42,UPI,10,2,642,55,550.89,2,0,0,0,7,0.0,525.71,0,0.3233,0.0,0
1039.38,UPI,0,1,759,36,1124.83,2,0,0,0,6,0.0,2657.85,0,0.9232,0.0,0
